"","id","rating","rating_sd","rating_se","dataset","chord_size","name","chord_nro","genre","register","pitchlow","pitchhigh","pitchrange","gill_09_harmonicity","har_18_harmonicity","milne_13_harmonicity","parn_88_root_ambig","parn_94_complex","stolz_15_periodicity","bowl_18_min_freq_dist","hutch_78_roughness","seth_93_roughness","vass_01_roughness","wang_13_roughness","jl_12_tonal","har_19_corpus","har_19_composite","sharpness","sproll","spflux","keyclar","spcentr","spirreg","Forte","neg_log_prob","CorpPop","CorpJazz","CorpClas","TDL","TDL1","register_N","midi","pc"
"227","te102c",3.09895104895105,0.75,0.137,"bowl18",4,"te102c",NA,NA,60,57,63,6,0.114444444444444,0.62087737611148,0.549232913137562,2.54195563720897,0.0301393385058033,-4.83952542686021,15.5570656762735,0.575095351836705,2.42011535412876,6.2348188416713,1.20719121854065,7,1,-0.201013659928298,0.793792,1112.66,6.56674,0.386656,0.793602,0.285402,"4-12B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,6.14285714285714,"57-60-61-63","0-3-4-6"
"228","te127c",3.09895104895105,0.75,0.137,"bowl18",4,"te127c",NA,NA,60,55,64,9,0.16,0.693042188490329,0.620735576199436,2.16024689946929,0.0683054503368882,-5.09113199415007,18.500573190789,0.474410527101747,2.04140028405389,4.85245724474409,1.08361039366854,7,1,0.0905446438464917,0.811701,1171.2,6.13669,0.715124,0.754957,0.556197,"4-18A",8.97748579111647,8.54211806506909,9.48615227185748,8.97748579111647,2,0,6.14285714285714,"55-58-63-64","0-3-8-9"
"229","te156c",3.09895104895105,0.702,0.128,"bowl18",4,"augmented triad + m7",NA,NA,60,54,64,10,0.0926984126984127,0.713211751073517,0.555940435146082,2.36643191323985,0.0902508365448294,-4.61440934524794,35.9627889954623,0.370133176302537,1.96359115692237,4.4064681402271,1.15386196141714,7,4.67969707469813,0.676954270061646,0.826834,1115.35,5.52677,0.451072,0.775619,0.442271,"4-24",8.97748579111647,6.82446656799475,5.92641823842481,8.97748579111647,2,0,6.14285714285714,"54-58-62-64","0-4-8-10"
"230","te162c",3.09895104895105,0.702,0.128,"bowl18",4,"te162c",NA,NA,60,53,64,11,0.0577777777777778,0.70305787527733,0.62355296685609,2.36643191323985,0.0808677736186429,-5.59968592298455,18.500573190789,0.540197021265029,1.98428447963568,4.36164519163665,1.04714407961733,12,1,0.00179700591872256,0.77722,1103.58,7.6142,0.573328,0.746272,0.698491,"4-5A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,6.14285714285714,"53-57-63-64","0-4-10-11"
"231","te56c",2.9951048951049,0.711,0.13,"bowl18",4,"te56c",NA,NA,60,58,62,4,0.0292824074074074,0.651043182393322,0.547222968169106,2.44948974278318,0.00542249428127444,-6.43016794670639,15.5570656762735,0.845574954004069,2.76954236394148,7.27309118037638,1.35855145247681,12,1,-0.585500559111764,0.82381,1171.54,10.1625,0.477857,0.775626,0.370484,"4-2B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,6.14285714285714,"58-60-61-62","0-2-3-4"
"232","te105c",2.9951048951049,0.711,0.13,"bowl18",4,"te105c",NA,NA,60,56,65,9,0.0145833333333333,0.693042188490329,0.620735576199436,2.36643191323985,0.0995976215797402,-5.43016794670639,14.6839146725366,0.459693001094125,2.09237578801145,5.22879378652537,1.0163469343975,7,1,0.114387186976721,0.756784,992.21,8.18846,0.3722,0.670587,0.400763,"4-18B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,6.14285714285714,"56-59-60-65","0-3-4-9"
"233","te155c",2.9951048951049,0.661,0.121,"bowl18",4,"augmented triad + M6",NA,NA,60,54,63,9,0.0880952380952381,0.754353510193137,0.636943902696878,2.36643191323985,0.0701417602957814,-5.82640857188668,17.4622158046733,0.440714466490359,2.06524816793888,4.9263132005162,1.2140912083755,7,1,0.25426207794749,0.81732,1115.35,9.37775,0.717665,0.760097,0.226859,"4-19A",8.97748579111647,7.96229956981614,7.01414902690538,8.97748579111647,2,0,6.14285714285714,"54-58-62-63","0-4-8-9"
"234","te218c",2.9951048951049,0.802,0.146,"bowl18",4,"te218c",NA,NA,62,52,64,12,0.0269212962962963,0.759117620523861,0.610642420173434,2.29128784747792,0.182542670552346,-3.53840779852542,16.4821369405355,0.468465770081475,1.64280507179446,3.97535861599784,1.19140953627083,4,1,0.21778443395572,0.76592,1112.32,9.87186,0.582309,0.744823,0.391694,"3-2A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,8.71428571428571,"52-61-62-64","0-9-10-12"
"235","tr2c",2.9940559451049,0.758098044,0.138409133,"bowl18",3,"tr2c",NA,NA,60,59,62,3,0.163888888888889,0.759117620523861,0.610642420173434,2.29128784747792,0.086270993649075,-4.15254579366392,14.6839146725366,0.571013054295732,1.41759450795293,3.79637265138737,1.21200403667554,4,1,0.0516567814209075,0.785615,1002.3,6.38167,0.596724,0.730966,0.193773,"3-2A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,6.14285714285714,"59-60-62","0-1-3"
"236","tr46c",2.9940559451049,0.606478435,0.110727306,"bowl18",3,"tr46c",NA,NA,61,55,62,7,0.0224537037037037,0.842879489623361,0.685685156085516,2.04939015319192,0.172709827984724,-4.23808183922204,16.4821369405355,0.411021602379273,1.08882617084722,2.77830069510094,0.930445832629445,4,1,0.459934304978876,0.741628,883.198,9.53502,0.572254,0.689175,0.479985,"3-5A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,7.42857142857143,"55-61-62","0-6-7"
"237","tr59c",2.88916083811189,0.556053417,0.101521,"bowl18",3,"tr59c",NA,NA,61,53,64,11,0.0491666666666667,0.768245513873647,0.609609079857976,2.20139815711603,0.129412791178781,-4.6552614282207,52.4449259359978,0.304574903277797,0.959781181868559,1.99508733911559,0.972669502966671,7,1,0.499536272706544,0.76814,1052.1,4.80967,0.577295,0.725307,0.578662,"3-3B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,7.42857142857143,"53-61-64","0-8-11"
"238","te25c",2.88811188811189,0.615,0.112,"bowl18",4,"te25c",NA,NA,58,56,66,10,0.114285714285714,0.62087737611148,0.549232913137562,2.36643191323985,0.122069133462311,-5.9493718459691,12.3476512100274,0.494074164173324,2.08932218800666,5.03100920641962,1.04168916676686,7,1,-0.0697585046578997,0.791107,1103.91,7.48008,0.3671,0.771471,0.45742,"4-12A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,3.57142857142857,"56-57-60-66","0-1-4-10"
"239","te44c",2.88811188811189,0.49,0.089,"bowl18",4,"te44c",NA,NA,59,55,66,11,0.0861111111111111,0.70305787527733,0.62355296685609,2.36643191323985,0.156936137592436,-6.36440934524794,11.6546307990979,0.524162442816317,1.88626546570723,4.33035284723708,1.10835516882855,12,1,0.0277731875161246,0.756531,929.629,12.0085,0.579194,0.678657,0.475256,"4-5B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,4.85714285714286,"55-56-62-66","0-1-7-11"
"240","te73c",2.88811188811189,0.615,0.112,"bowl18",4,"te73c",NA,NA,60,57,63,6,0.015,0.719599648918748,0.62006263665824,2.36643191323985,0.0260976663907169,-5.59400590385953,17.4622158046733,0.554225366598221,2.29706988803046,5.87099377791616,1.13797423712892,12,1,0.0085140363147761,0.776057,1102.9,9.88473,0.602573,0.725958,0.506523,"4-15B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,6.14285714285714,"57-59-62-63","0-2-5-6"
"241","te137c",2.88811188811189,0.718,0.131,"bowl18",4,"te137c",NA,NA,60,56,62,6,0.0283564814814815,0.70305787527733,0.62355296685609,2.36643191323985,0.0472909937768808,-6.44776527867924,15.5570656762735,0.731280860589046,2.51636820358019,6.49013445183919,1.10983212532364,12,1,-0.307760774255281,0.761439,1050.08,10.6206,0.45396,0.732118,0.440583,"4-5B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,6.14285714285714,"56-60-61-62","0-4-5-6"
"242","tr12c",2.78426573426573,0.723973709,0.13217891,"bowl18",3,"tr12c",NA,NA,60,58,61,3,0.0949074074074074,0.759117620523861,0.610642420173434,2.29128784747792,0.0369472030425443,-5.1329145639794,15.5570656762735,0.587695947212129,1.45551988646657,3.87023907811907,1.29847329126214,4,1,0.0246303237343238,0.839269,1314.2,5.81231,0.645619,0.828195,0.538341,"3-2B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,6.14285714285714,"58-60-61","0-2-3"
"243","te4c",2.78426573426573,0.724,0.132,"bowl18",4,"te4c",NA,NA,60,58,64,6,0.0422222222222222,0.70305787527733,0.62355296685609,2.36643191323985,0.0742958428647081,-6.17448792758137,13.8597698690171,0.730936322750346,2.4404520203093,6.44043473109221,1.13525295623087,12,1,-0.307202619421722,0.836776,1240.51,7.17948,0.392952,0.77156,1.22944,"4-5A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,6.14285714285714,"58-59-60-64","0-1-2-6"
"244","te19c",2.78426573426573,0.855,0.156,"bowl18",4,"te19c",NA,NA,57,55,67,12,0.163888888888889,0.759117620523861,0.610642420173434,2.29128784747792,0.261788663601315,-4.09113199415007,11.6546307990979,0.561556960258552,1.66673113379695,3.56181072632244,1.15033256703029,4,1,0.0669757507781356,0.783543,1132.85,13.1514,0.562206,0.743451,0.81984,"3-2A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,2.28571428571429,"55-56-58-67","0-1-3-12"
"245","te48c",2.78426573426573,0.563,0.103,"bowl18",4,"te48c",NA,NA,58,54,65,11,0.0312830687830688,0.716183176770706,0.624640991381892,2.22287572090485,0.0499799464285441,-6.59113199415007,11.0005066350574,0.546570202881435,1.95002273976033,4.4208701615971,1.0656262508607,12,1,0.0148344205732333,0.76042,928.283,11.7038,0.571927,0.658168,0.409657,"4-4B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,3.57142857142857,"54-55-62-65","0-1-8-11"
"246","te13c",2.68041958041958,0.728,0.133,"bowl18",4,"te13c",NA,NA,59,57,63,6,0.114074074074074,0.690686465348618,0.6227306588088,2.36643191323985,0.0589328156766113,-4.85872932612292,13.081880759045,0.57923900750741,2.38362660595923,6.1853304450873,1.26982473358733,3,1,-0.0834715772051731,0.838282,1310.83,4.37362,0.617726,0.829927,0.294188,"4-13A",8.97748579111647,9.79488103356445,12.051101629319,8.97748579111647,1,1,4.85714285714286,"57-58-60-63","0-1-3-6"
"247","te16c",2.68041958041958,0.626,0.114,"bowl18",4,"te16c",NA,NA,58,56,65,9,0.0155555555555556,0.62087737611148,0.549232913137562,2.54195563720897,0.115483454884192,-4.84113199415007,12.3476512100274,0.589560202954557,2.25204948615045,5.51056399009417,1.26682160352039,7,1,-0.224446867144724,0.756783,1041.67,7.9424,0.342546,0.681307,0.384328,"4-12B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,3.57142857142857,"56-57-59-65","0-1-3-9"
"248","te107c",2.68041958041958,0.568,0.104,"bowl18",4,"te107c",NA,NA,58,55,66,11,0.0453174603174603,0.715761225865772,0.619526938245365,2.36643191323985,0.103485115370176,-5.49144607116552,13.8597698690171,0.54056011817569,2.07296613864585,4.91872041291878,0.861167129112905,7,1,0.0238197790726109,0.795547,991.537,9.68496,0.523206,0.693661,0.444556,"4-7",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,3.57142857142857,"55-58-59-66","0-3-4-11"
"249","te159c",2.68041958041958,0.626,0.114,"bowl18",4,"te159c",NA,NA,60,54,64,10,0.177142857142857,0.712418541856751,0.617308583056919,2.36643191323985,0.086147074939568,-5.03840779852542,18.500573190789,0.463779427957177,1.98985993396557,4.56456274049069,1.23116355981887,3,1,0.14225556272544,0.826028,1172.55,8.41814,0.768827,0.791573,0.407857,"4-29A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,6.14285714285714,"54-58-63-64","0-4-9-10"
"250","te195c",2.68041958041958,0.679,0.124,"bowl18",4,"te195c",NA,NA,60,53,63,10,0.0161111111111111,0.62087737611148,0.549232913137562,2.54195563720897,0.0429921192434832,-4.34400590385953,17.4622158046733,0.497435912873245,2.1383461545833,4.97012315703313,1.12588718641167,7,1,-0.0752045720424149,0.74924,991.537,8.85444,0.355602,0.671232,0.392374,"4-12B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,6.14285714285714,"53-59-62-63","0-6-9-10"
"251","te208c",2.68041958041958,0.679,0.124,"bowl18",4,"te208c",NA,NA,60,52,63,11,0.045,0.716183176770706,0.624640991381892,2.22287572090485,0.0796526224884404,-6.18016794670639,17.4622158046733,0.545209288709655,2.07010986212349,4.70220960551717,1.0232623555059,12,1,0.0170391154941334,0.753413,993.219,11.1796,0.733524,0.725449,0.290271,"4-4B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,6.14285714285714,"52-59-62-63","0-7-10-11"
"252","tr29c",2.57447552342657,0.571346464,0.104313115,"bowl18",3,"tr29c",NA,NA,58,55,66,11,0.141269841269841,0.768245513873647,0.609609079857976,2.20139815711603,0.211522855784755,-5.32192809488736,37.0841627681703,0.32192753005973,0.988156513980632,2.08095520782801,0.744205084024396,7,1,0.471424839286502,0.81069,987.836,9.95817,0.664264,0.742514,0.498322,"3-3A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,3.57142857142857,"55-58-66","0-3-11"
"253","tr62c",2.57447552342657,0.507416263,0.092641111,"bowl18",3,"tr62c",NA,NA,62,53,64,11,0.123148148148148,0.759117620523861,0.610642420173434,2.29128784747792,0.188142605411941,-4.38997500048077,35.9627889954623,0.371798467199884,0.986197009533669,1.97651158476651,1.06668852269631,4,1,0.374386456404577,0.769354,1050.42,5.41636,0.599329,0.715089,0.364251,"3-2B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,8.71428571428571,"53-62-64","0-9-11"
"254","te21c",2.57342657342657,0.73,0.133,"bowl18",4,"te21c",NA,NA,60,57,63,6,0.12,0.719599648918748,0.62006263665824,2.22287572090485,0.0595431258011025,-6.02824730240108,13.081880759045,0.545099883993859,2.30208992763164,5.9384579236888,1.15310984702539,8,1,0.023297411758854,0.819396,1172.21,4.92379,0.502052,0.801967,0.19135,"4-15A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,6.14285714285714,"57-58-61-63","0-1-4-6"
"255","te26c",2.57342657342657,0.629,0.115,"bowl18",4,"te26c",NA,NA,58,55,66,11,0.0475,0.716183176770706,0.624640991381892,2.36643191323985,0.120569599306742,-6.18016794670639,11.6546307990979,0.550715649858609,2.07581997794447,4.8757890306124,0.94389453871829,12,1,0.00811875393903438,0.75106,991.2,12.3457,0.563076,0.669206,0.591377,"4-4A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,3.57142857142857,"55-56-59-66","0-1-4-11"
"256","te95c",2.57342657342657,0.571,0.104,"bowl18",4,"te95c",NA,NA,60,54,64,10,0.177142857142857,0.751393406647986,0.640955610125411,2.22287572090485,0.04338324547368,-4.10416639998386,18.500573190789,0.563671608756396,2.02320568457821,4.5525872681194,1.31310132912995,3,1,0.0498014877260656,0.774782,1115.02,9.0262,0.668028,0.758904,0.347196,"4-11A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,6.14285714285714,"54-56-63-64","0-2-9-10"
"257","te108c",2.57342657342657,0.629,0.115,"bowl18",4,"te108c",NA,NA,58,55,67,12,0.113333333333333,0.768245513873647,0.609609079857976,2.20139815711603,0.258092874703982,-4.82192809488736,13.8597698690171,0.413732561696027,1.58569825368292,3.62181006226349,0.828840382482064,7,1,0.322699746140624,0.78819,1091.46,3.9444,0.532677,0.717291,0.419798,"3-3B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,3.57142857142857,"55-58-59-67","0-3-4-12"
"258","tr3c",2.46958041958042,0.572351471,0.104496604,"bowl18",3,"tr3c",NA,NA,59,58,62,4,0.1,0.768245513873647,0.609609079857976,2.20139815711603,0.148317540980799,-5.57355726227518,13.8597698690171,0.454682958858085,1.31381788834172,3.57245440094625,0.878187993472573,7,1,0.256359682597963,0.814374,992.546,6.12559,0.585755,0.740831,0.21434,"3-3A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,4.85714285714286,"58-59-62","0-1-4"
"259","te2c",2.46958041958042,0.63,0.115,"bowl18",4,"te2c",NA,NA,60,58,62,4,0.0438888888888889,0.651043182393322,0.547222968169106,2.44948974278318,0.0225377566817761,-6.36888982224726,13.8597698690171,0.846723473451425,2.77633790295949,7.35338254425612,1.31526922805717,12,1,-0.587361172399982,0.823437,1068.59,8.28559,0.479441,0.743963,0.81078,"4-2A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,6.14285714285714,"58-59-60-62","0-1-2-4"
"260","te41c",2.46958041958042,0.509,0.093,"bowl18",4,"te41c",NA,NA,60,56,64,8,0.0533333333333333,0.768208277291536,0.593454267320328,2.36643191323985,0.0247420280784649,-5.09113199415007,12.3476512100274,0.610868869484831,2.03586753405988,5.15837559898033,1.29263675254739,4,1,0.00327062668460909,0.778339,1104.25,8.01323,0.597082,0.789992,0.591937,"4-8",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,1,1,6.14285714285714,"56-57-63-64","0-1-7-8"
"261","te134c",2.46958041958042,0.572,0.104,"bowl18",4,"te134c",NA,NA,60,53,64,11,0.0588888888888889,0.716183176770706,0.624640991381892,2.36643191323985,0.075635951624766,-6.01064997042823,18.500573190789,0.573626711852785,2.0353669512131,4.4489799651598,1.07659457661237,12,1,-0.0289974015529006,0.754477,1051.43,8.34716,0.713661,0.718314,0.530997,"4-4A",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,6.14285714285714,"53-56-63-64","0-3-10-11"
"262","te200c",2.46958041958042,0.63,0.115,"bowl18",4,"te200c",NA,NA,60,52,64,12,0.08,0.842879489623361,0.685685156085516,2.04939015319192,0.0877051542144604,-5.00904340313837,18.500573190789,0.391373278654144,1.43473076752144,3.2921988340043,1.17903059230982,4,1,0.491764791000133,0.804828,1172.21,10.2572,0.424603,0.803086,0.805992,"3-5B",8.97748579111647,9.79488103356445,12.051101629319,8.97748579111647,1,1,6.14285714285714,"52-58-63-64","0-6-11-12"
"263","te216c",2.46958041958042,0.572,0.104,"bowl18",4,"te216c",NA,NA,62,52,64,12,0.0766666666666667,0.768245513873647,0.609609079857976,2.20139815711603,0.118371466300831,-4.82192809488736,18.500573190789,0.411438662952583,1.5405773093712,3.68833282719427,1.0973746111427,7,1,0.32641588563979,0.79128,1159.76,10.7641,0.51136,0.789753,0.671795,"3-3B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,8.71428571428571,"52-60-63-64","0-8-11-12"
"264","te5c",2.36573426573427,0.571,0.104,"bowl18",4,"suspended 2nd + m2",NA,NA,58,57,64,7,0.0144444444444444,0.759801626740419,0.69035941032465,2.29128784747792,0.139355416168643,-6.9493718459691,13.081880759045,0.716311917246919,2.33031727032397,6.14198870258605,1.10698943944724,12,1,-0.182511388460554,0.827257,1171.54,5.85874,0.441423,0.780022,0.888959,"4-6",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,3.57142857142857,"57-58-59-64","0-1-2-7"
"265","te6c",2.36573426573427,0.571,0.104,"bowl18",4,"te6c",NA,NA,58,57,65,8,0.0157407407407407,0.70305787527733,0.62355296685609,2.36643191323985,0.121176305821584,-6.77985386969094,13.081880759045,0.74116588028342,2.32019184445579,5.97519559895698,1.10449712163816,12,1,-0.323774607577826,0.805458,1102.23,6.18694,0.286917,0.707843,0.543467,"4-5B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,3.57142857142857,"57-58-59-65","0-1-2-8"
"266","te101c",2.36573426573427,0.571,0.104,"bowl18",4,"te101c",NA,NA,60,57,62,5,0.0300462962962963,0.716183176770706,0.624640991381892,2.22287572090485,0.0323644067628973,-6.51064997042823,15.5570656762735,0.741399883371476,2.59913558402415,6.83164158870434,1.16339463409927,12,1,-0.300791660721059,0.793647,1103.91,11.328,0.458876,0.7653,0.299738,"4-4B",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,6.14285714285714,"57-60-61-62","0-3-4-5"
"267","te183c",2.36573426573427,0.507,0.093,"bowl18",4,"te183c",NA,NA,60,53,64,11,0.0611111111111111,0.759801626740419,0.69035941032465,2.29128784747792,0.0562877968451851,-6.61888982224726,18.500573190789,0.537203823024695,1.97612195706392,4.36338620703454,1.24972024955759,12,1,0.107645561780604,0.806679,1171.88,7.9586,0.639017,0.752597,0.553937,"4-6",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,3,0,6.14285714285714,"53-58-63-64","0-5-10-11"
"268","te212c",2.36573426573427,0.629,0.115,"bowl18",4,"te212c",NA,NA,62,53,64,11,0.0308796296296296,0.621098311109278,0.522359002525111,2.54195563720897,0.0391879882577154,-5.68016794670639,16.4821369405355,0.624904378223618,2.17669898721508,4.94039768543136,1.21486559845196,7,1,-0.28131154627943,0.75947,1051.09,8.55315,0.493162,0.699108,0.502283,"4-3",8.97748579111647,11.1811753946843,12.051101629319,8.97748579111647,2,0,8.71428571428571,"53-61-62-64","0-8-9-11"
